ID,StartDate,EndDate,Gender,Economics_exp,Age,Perceived_purpose1,Perceived_purpose2,condition,proclamation,behavior,Hypocrisy_1,Hypocrisy_2,Hypocrisy_3,Hypocrisy_4,Hypocrisy_5,Honest_frequency,Honest_likely,Honest_extreme,Honest_committment,Moral_1,Moral_2,Moral_3,Social_benefit1,Social_benefit2,pref,rv,sometimes,rarely,never,behavlie
442,3/15/19 13:19,3/15/19 13:35,Female,0,64,To show me that 263 is a known liar.,To prove 263 is a liar.,3,sometimes,selfish.lie,4,2,2,7,7,3,1,1,1,2,2,2,1,1,5,0,1,0,0,1
443,3/15/19 13:23,3/15/19 13:35,Female,2,28,I think the purpose was to see how willing the other player is to lie if it means they will get more money.,I think the purpose was to see how much you trust someone who says lying is sometimes okay.,6,sometimes,prosocial.truth,2,2,2,2,2,5,5,5,5,5,5,5,1,1,4,0,1,0,0,0
444,3/15/19 13:23,3/15/19 13:35,Male,2,32,to see how much people trust others,to see if people second guess others,1,never,selfish.lie,3,4,5,3,4,4,3,3,4,4,4,3,4,3,5,0,0,0,1,1
445,3/15/19 13:22,3/15/19 13:35,Female,0,40,"Trust, and whether you would believe another person or not.",Trusting people based on what we read about them,6,sometimes,prosocial.truth,1,1,1,1,4,6,5,5,6,7,6,6,5,4,3,1,1,0,0,0
446,3/15/19 13:21,3/15/19 13:35,Female,2,40,To see if you would take more money for yourself or share with others.,To see if you would rely on a partner to tell the truth.,6,sometimes,prosocial.truth,3,3,4,3,3,3,3,5,5,6,6,6,2,2,4,1,1,0,0,0
447,3/15/19 13:23,3/15/19 13:35,Male,0,34,trust in other people,trust versus game theory,6,sometimes,prosocial.truth,3,3,4,3,3,5,5,3,3,4,4,4,2,2,4,1,1,0,0,0
448,3/15/19 13:09,3/15/19 13:36,Male,1,47,Perhaps you are checking the extent to which we trust others???,Again - perhaps you are checking the extent to which we trust others in society.,4,never,prosocial.truth,1,1,1,1,1,7,6,7,7,7,7,7,6,6,4,1,0,0,1,0
449,3/15/19 13:22,3/15/19 13:36,Male,0,67,perceptions of honesty and fairness,my perception of the other person's honesty,2,rarely,selfish.lie,4,3,3,5,5,4,2,2,2,3,3,2,5,6,4,0,0,1,0,1
450,3/15/19 13:16,3/15/19 13:37,Female,1,55,To see how people made decisions based on prior knowledge of the team member.,To see if a person who claims to be against lying would be tempted to provide inaccurate information for monetary gain.,4,never,prosocial.truth,1,1,1,1,1,6,7,7,7,7,7,7,7,5,5,1,0,0,1,0
451,3/15/19 13:21,3/15/19 13:37,Male,0,46,Impact on people's lie and belief,to see how people make decisions.,6,sometimes,prosocial.truth,1,3,3,1,2,6,6,2,6,5,5,5,2,2,4,0,1,0,0,0
452,3/15/19 13:14,3/15/19 13:37,Female,2,55,Honesty,Honest or Unhonest,5,rarely,prosocial.truth,2,2,1,2,2,6,5,4,4,4,4,4,6,6,4,1,0,1,0,0
453,3/15/19 13:29,3/15/19 13:37,Male,1,27,To decide if others would lie and how much they think it is okay to,To trust someone who may be lying ,4,never,prosocial.truth,3,2,2,2,2,5,3,6,5,6,6,6,6,6,2,0,0,0,1,0
454,3/15/19 13:19,3/15/19 13:38,Female,2,35,To see how we view people and honesty and how much we can trust  them to give accurate information.,To see if we trust someone based on a bet we make on them.,5,rarely,prosocial.truth,1,2,2,1,1,6,6,6,6,6,6,6,6,6,4,0,0,1,0,0
455,3/15/19 12:41,3/15/19 13:38,Female,0,28,To see how I am influenced by someone else and how trusting I am,To learn about trust and other judgements,2,rarely,selfish.lie,2,2,2,2,3,7,6,6,6,7,6,6,6,6,4,1,0,1,0,1
456,3/15/19 13:19,3/15/19 13:38,Male,2,42,To access the odds of someone being truthful.,You’re making a prediction as the whether someone will be providing accurate information.,3,sometimes,selfish.lie,5,5,2,4,5,3,3,3,2,3,4,2,2,2,4,0,1,0,0,1
457,3/15/19 13:18,3/15/19 13:38,Female,1,55,To find out how others view unethical behaviour?,"First - to check for ethical behavior, then to see if knowing about someone's behavior (as opposed to just what they say) makes a difference.",1,never,selfish.lie,7,4,7,6,4,3,1,2,1,2,2,2,6,6,4,0,0,0,1,1
458,3/15/19 13:27,3/15/19 13:39,Female,1,29,To see if you believe someone can be trusted when they say lying is not OK but then lie in a game to their advantage,To see if you'd rely on someone you knew cheated,2,rarely,selfish.lie,6,6,6,6,6,2,2,4,2,4,5,4,5,4,5,1,0,1,0,1
459,3/15/19 13:17,3/15/19 13:39,Male,0,46,People's attitudes towards decision-making when profit is involved,People's attitudes towards others' decision-making when profit is involved.,3,sometimes,selfish.lie,4,4,2,4,4,4,4,3,5,4,4,4,1,2,4,0,1,0,0,1
460,3/15/19 13:23,3/15/19 13:41,Female,0,30,To demonstrate that the other player is willing to lie to earn slightly more money.,To determine if my knowledge of the other player's decisions in the coin flip game would influence my trust in them to be truthful.,3,sometimes,selfish.lie,3,3,2,5,5,4,2,2,2,2,2,2,1,1,4,0,1,0,0,1
461,3/15/19 13:19,3/15/19 13:42,Female,0,41,To determine perception of moral character,To determine whether the person's moral character matched what they say.,2,rarely,selfish.lie,5,3,5,6,7,3,2,1,1,2,2,1,1,1,5,0,0,1,0,1
462,3/15/19 13:18,3/15/19 13:42,Male,1,47,TO GET AN IDEA OF THE GENERAL VALUES HELD BY SOCIETY,TO DETERMINE INDIVIDUAL LEVEL OF TRUST,5,rarely,prosocial.truth,2,2,2,2,2,7,6,7,6,6,6,6,6,6,4,1,0,1,0,0
463,3/15/19 13:18,3/15/19 13:42,Female,0,23,To determine how much people trust each other. ,"The same as the coin flip game, to determine trust of others and selfishness. ",4,never,prosocial.truth,2,2,2,2,2,6,6,6,6,6,6,6,3,3,3,1,0,0,1,0
464,3/15/19 13:28,3/15/19 13:43,Male,1,34,To show how honest the other participate is when it comes to greed.,"To see if I would trust a dishonest, greedy individual, or reduce my risk for a lower reward by verifying the outcome.",3,sometimes,selfish.lie,2,2,2,6,6,3,2,1,1,2,3,2,2,2,4,0,1,0,0,1
465,3/15/19 13:17,3/15/19 13:46,Female,0,36,"to explore people's willingness to trust other's reports/honesty given that doing so carries a risk of deception and financial consequence, and to explore whether the reporting partner gives accurate information or not","to explore whether people trust their reporting partner's word or not, given that it's in the reporter's best interest to give inaccurate answers",6,sometimes,prosocial.truth,3,2,2,3,3,5,5,5,4,5,5,5,4,5,3,1,1,0,0,0
466,3/15/19 13:36,3/15/19 13:47,Male,2,40,Trust,Trust,5,rarely,prosocial.truth,1,1,1,1,1,6,6,5,7,7,7,7,6,6,3,1,0,1,0,0
467,3/15/19 13:37,3/15/19 13:47,Female,2,35,To see how much people trust others who believe lying sometimes is ok,To see how much people trust others,3,sometimes,selfish.lie,2,2,2,2,2,4,1,2,2,2,2,2,2,2,3,0,1,0,0,1
468,3/15/19 13:39,3/15/19 13:48,Female,0,34,To determine how someone's behavior and hypocrisy affects trust. ,How trust is affected by someone's previous behavior.,1,never,selfish.lie,6,5,7,7,6,5,3,2,2,2,2,2,4,3,3,0,0,0,1,1
469,3/15/19 13:35,3/15/19 13:49,Female,0,33,To determine how much Turkers trust other workers,"To determine how people would make chosen, that they will become introverted if they do not have money",1,never,selfish.lie,7,6,6,6,6,4,2,3,2,3,3,2,1,6,5,1,0,0,1,1
470,3/15/19 13:33,3/15/19 13:49,Male,1,57,"To see if given the fact that the other guy has already lied once, will I trust him this time?",To see if I trust the other guy.,1,never,selfish.lie,5,6,7,5,5,3,2,2,4,4,5,4,6,5,3,0,0,0,1,1
471,3/15/19 13:36,3/15/19 13:50,Male,0,22,to see how someone's moral choice and view on what's moral change our perspective in if the person is reliable.,to see if a persons view on morality change our view on their honestly,6,sometimes,prosocial.truth,2,2,2,2,2,5,5,5,5,5,5,5,4,3,4,1,1,0,0,0
472,3/15/19 13:23,3/15/19 13:53,Female,1,34,To see how we would react when given information about a person's choices regarding lying versus seeing their actions?,To see how we would make decisions based on given information about our partners?,1,never,selfish.lie,7,7,7,6,7,4,1,1,2,1,2,1,4,4,5,0,0,0,1,1
473,3/15/19 13:20,3/15/19 13:53,Female,2,29,To determine given a person's history will I trust them or ignore their history and not trust them.,Determine if I will trust a person's word or not.,4,never,prosocial.truth,1,1,1,1,1,6,7,7,7,7,7,7,7,7,5,1,0,0,1,0
474,3/15/19 13:23,3/15/19 13:54,Female,2,69,To test how people judge trustworthiness.,To test how people look out for their own best interest.,2,rarely,selfish.lie,4,5,5,4,4,4,4,2,2,3,3,2,2,1,5,0,0,1,0,1
475,3/15/19 13:43,3/15/19 13:56,Male,2,48,Study of decision making and ethics.,I think it's about a way of deciding a person's ethics.,1,never,selfish.lie,6,6,6,6,5,3,3,3,3,3,3,2,3,2,5,0,0,0,1,1
476,3/15/19 13:48,3/15/19 13:56,Female,1,19,The purpose of The Coin Flip Game is to get a sense of who your partner is in the next game and how it will influence your decision in the rely/verify game.,The purpose of RELY-or-VERIFY is to see how users actions are affected by how they think their partner will choose,5,rarely,prosocial.truth,1,7,1,1,1,7,6,6,6,6,6,7,6,6,4,1,0,1,0,0
477,3/15/19 13:48,3/15/19 13:56,Male,1,37,"I think it was to see whether or not we'd trust the other player based on their survey questions and prior behavior, and how that might compare to our own sense of honesty or ethics.",The game was to test whether or not we'd trust the other player,4,never,prosocial.truth,1,1,1,1,1,6,6,5,6,6,6,5,5,6,3,1,0,0,1,0
478,3/15/19 13:38,3/15/19 13:57,Female,2,29,Too see how truthful or moral a person is ,To see whether someone will look out for themselves or be helpful to the other person as well as themselves,2,rarely,selfish.lie,2,2,2,2,4,5,4,3,5,3,3,3,5,5,4,0,0,1,0,1
479,3/15/19 13:46,3/15/19 13:57,Male,0,34,I think this game judges how much people trust each other based on limited information. ,I think this game forces people to be suspicious of others. ,2,rarely,selfish.lie,7,7,7,7,7,4,2,2,2,1,1,1,6,7,4,0,0,1,0,1
480,3/15/19 13:42,3/15/19 13:57,Male,2,30, To see if the average person would be willing to trust a total stranger to tell them the truth., A trust game based of facts that where presented on the participant.,4,never,prosocial.truth,1,2,2,2,1,7,7,6,7,7,7,7,7,7,5,1,0,0,1,0
481,3/15/19 13:35,3/15/19 13:58,Male,0,40,Having trust in others.,To trust your partner.,5,rarely,prosocial.truth,4,4,2,4,4,4,3,3,2,3,3,3,5,5,4,0,0,1,0,0
482,3/15/19 13:45,3/15/19 13:58,Male,2,40,To guess whether or not the person telling you it's heads or tails is lying or telling the truth.,"To see if people would rely on what the other player told them as far as and odd or even number of coins in the jar even though the other player had a monetary incentive to lie, or if they would lose out on $.50 in order to make sure they knew the correct answer.",6,sometimes,prosocial.truth,2,2,2,2,2,6,4,5,3,6,6,5,3,3,4,0,1,0,0,0
483,3/15/19 13:48,3/15/19 13:58,Male,0,26,To see how likely people are to lie and/or trust strangers.,To see how greed might affect honesty.,3,sometimes,selfish.lie,2,2,2,3,3,5,5,2,2,2,2,2,2,2,3,1,1,0,0,1
484,3/15/19 13:43,3/15/19 13:59,Male,5+,34,To help me get a feel for whether my partner is trustworthy,To judge whether knowing certain things about my partner made me trust or distrust my partner,3,sometimes,selfish.lie,2,3,3,2,2,4,3,3,4,5,5,5,4,4,3,0,1,0,0,1
485,3/15/19 13:33,3/15/19 14:00,Female,0,31,TO DETERMINE HOW HONEST THE OTHER PLAYER WOULD BE . ,TO DETERMINE IF THE PATIENT WOULD TELL THE TRUTH ABOUT THE AMOUNT. ,4,never,prosocial.truth,1,1,1,1,1,6,5,6,6,6,6,6,6,7,5,0,0,0,1,0
486,3/15/19 13:43,3/15/19 14:01,Female,0,36,To better understand people and if they are consistent about honesty and morality in both actions and words.,To better understand honesty and if people are consistent and their choices match their actions.,5,rarely,prosocial.truth,2,2,1,2,2,6,6,6,6,6,6,6,5,5,5,1,0,1,0,0
487,3/15/19 13:26,3/15/19 14:02,Female,1,51,To bet on your chance of winning the most money. I think it is kind of like opportunity cost of foregoing something in return for something else.,To give you choices and you make your own choice according to the opportunity cost of foregoing a certain choice in favor of another.,3,sometimes,selfish.lie,3,3,2,4,4,5,4,2,2,1,2,2,1,2,4,0,1,0,0,1
488,3/15/19 13:56,3/15/19 14:07,Female,3,37,To determine if the other player is a liar,To see if I would trust the outcome that was sent knowing that the person lies. ,3,sometimes,selfish.lie,3,2,4,3,3,4,4,6,3,3,3,2,1,2,4,0,1,0,0,1
489,3/15/19 13:51,3/15/19 14:10,Male,1,35,To see how honest people are.,To see if I trusted the other person.,5,rarely,prosocial.truth,1,1,1,1,1,6,6,6,6,6,6,6,7,6,4,0,0,1,0,0
490,3/15/19 13:44,3/15/19 14:10,Male,1,49,I haven’t a clue ,I don’t know ,2,rarely,selfish.lie,2,2,2,2,2,4,2,1,1,2,2,2,6,6,4,0,0,1,0,1
491,3/15/19 14:01,3/15/19 14:13,Female,2,35,To see if people are willing to lie to another participant to earn more for themselves.,To see if people will rely on a stranger that they know has lied to gain more money for themselves.,2,rarely,selfish.lie,6,6,6,6,6,3,2,2,2,2,2,2,6,5,4,0,0,1,0,1
492,3/15/19 13:47,3/15/19 14:13,Male,0,27,To  see if people would cooperate based on trust in a game of chance.,To see if you could trust someone after learning about their attitude towards lying.,6,sometimes,prosocial.truth,2,2,2,4,2,5,3,5,4,5,5,5,1,2,4,0,1,0,0,0
493,3/15/19 13:56,3/15/19 14:14,Male,3,34,To see if you trust a stranger,To see if you trust a stranger,6,sometimes,prosocial.truth,2,5,3,3,2,5,4,2,4,5,4,4,2,2,4,1,1,0,0,0
494,3/15/19 14:03,3/15/19 14:15,Female,2,56,to see if i trust someone,if i would trust the other player,3,sometimes,selfish.lie,5,3,5,5,5,2,2,2,2,2,2,2,2,2,5,0,1,0,0,1
495,3/15/19 14:05,3/15/19 14:15,Male,4,38,To determine whether people believe in the trustworthiness of others when an incentive is at stake.,To determine if people are blindly trusting or not.,6,sometimes,prosocial.truth,2,2,2,3,2,5,5,4,5,5,6,5,3,3,4,0,1,0,0,0
496,3/15/19 13:58,3/15/19 14:16,Male,1,38,To show what the character of the partner I am working with is like.,To see if I would trust in the partner I was paired with.,5,rarely,prosocial.truth,2,2,2,2,2,6,6,6,6,6,6,6,6,6,3,1,0,1,0,0
497,3/15/19 13:53,3/15/19 14:16,Female,0,42,That's a very tough question to answer!  My brain is frying from all the thinking.  But I loved it!  ,Trust vs distrust  ??,4,never,prosocial.truth,4,4,3,4,4,5,4,3,3,4,4,3,5,5,4,1,0,0,1,0
498,3/15/19 14:07,3/15/19 14:18,Male,1,35,To see how hypocritical behavior affects decision making in the future,to see how trust and profiting are associated ,2,rarely,selfish.lie,6,6,6,5,6,3,2,2,2,5,5,3,5,5,4,0,0,1,0,1
499,3/15/19 14:04,3/15/19 14:20,Male,2,44,to determine how trusting folks are based on limited information,o see if trust an unknown partner,5,rarely,prosocial.truth,4,4,2,4,4,4,1,2,3,4,4,2,4,5,2,0,0,1,0,0
500,3/15/19 13:57,3/15/19 14:26,Female,0,57,To make money by one player sending a message and the payoffs all depend on if you verify or rely the message.,"I think I mixed this game up with the coin toss in the last question so will put both here..  The rely or verify is when you can verify a message or relay it.  The payoff depends on if you verify or rely the message as the outcomes and pay is different.

The coin toss game was where a player sends a message about heads or tails and the other person can accept the message as true or not . The payoff depended on if one player is accurate  or inaccurate.",1,never,selfish.lie,1,1,1,1,1,4,4,1,2,4,4,4,1,1,4,0,0,0,1,1
501,3/15/19 14:15,3/15/19 14:26,Male,0,55,"I'm not really sure, but it's something to do with trust.",It seems to test ones ability to trust.,4,never,prosocial.truth,1,2,2,2,2,7,6,6,6,6,6,6,6,6,4,1,0,0,1,0
502,3/15/19 14:19,3/15/19 14:28,Male,0,29,To test honesty?,to test my judgment of the other participant,3,sometimes,selfish.lie,2,2,2,2,3,2,1,3,1,1,1,1,2,2,4,0,1,0,0,1
503,3/15/19 14:19,3/15/19 14:28,Female,2,30,To determine whether the other player lied.,To see if I would trust someone who had previously lied.,2,rarely,selfish.lie,7,7,7,7,7,3,2,2,1,1,1,1,6,6,4,0,0,1,0,1
504,3/15/19 14:18,3/15/19 14:30,Male,0,35,trust others,trust but verify,4,never,prosocial.truth,1,2,2,1,2,7,7,7,7,7,7,7,7,7,5,0,0,0,1,0
505,3/15/19 13:21,3/15/19 14:39,Male,2,36,To see if you said you believed the person and then verified if they were telling the truth or not,To see if you would say you trusted the person but really didnt,5,rarely,prosocial.truth,2,2,3,2,2,6,4,2,4,6,6,6,2,2,3,0,0,1,0,0
506,3/15/19 14:23,3/15/19 14:40,Female,1,36,To conclude whether someone would trust another person after learning that the think it is OK to lie.,Measure levels of trust between two individuals based on one factor?,6,sometimes,prosocial.truth,5,4,3,5,5,3,3,1,5,3,3,3,1,2,4,0,1,0,0,0
507,3/15/19 14:23,3/15/19 14:40,Male,2,63,To see how honest the players are,To see how trusting the players are,5,rarely,prosocial.truth,1,2,1,1,1,6,6,7,6,6,6,6,6,6,4,1,0,1,0,0
508,3/15/19 14:28,3/15/19 14:42,Male,0,21,To see how much people trust each other based on basic demographics.,To see how much someone trusts someone else based on basic demographics.,4,never,prosocial.truth,2,2,1,2,1,6,6,4,6,5,6,5,5,4,5,1,0,0,1,0
509,3/15/19 14:36,3/15/19 14:44,Male,1,36,To study trust,To study trust based on previous interactions,5,rarely,prosocial.truth,2,2,2,2,2,5,5,3,6,6,6,6,4,4,3,0,0,1,0,0
510,3/15/19 14:35,3/15/19 14:48,Male,1,34,To see how I make decisions and trust people.,To see how I make decisions.,1,never,selfish.lie,1,1,2,1,1,7,6,7,6,7,6,6,6,7,5,1,0,0,1,1
511,3/15/19 14:28,3/15/19 14:50,Female,0,37,Predictions,Impulse,2,rarely,selfish.lie,2,2,2,2,2,6,6,6,6,6,6,6,6,5,4,1,0,1,0,1
512,3/15/19 14:34,3/15/19 14:51,Male,0,31,If a person can trust another person to give them the correct information.,If one can rely on a person's information as correct when information given about that person determines if they are trustworthy,4,never,prosocial.truth,1,1,1,1,1,7,7,7,7,6,6,6,4,4,4,1,0,0,1,0
513,3/15/19 14:40,3/15/19 14:53,Female,1,36,To see how well a given person holds up to their stated values in relation to lying.,"To see how well another person, knowing the previous likelihood of their partner lying or not, is likely to trust that person.",1,never,selfish.lie,7,7,7,6,6,2,2,1,2,2,2,2,7,5,5,0,0,0,1,1
514,3/15/19 14:27,3/15/19 14:54,Female,0,44,T0 rely or vertify  the outcome of a coin flip according to a partner's informatiom,To win money,3,sometimes,selfish.lie,7,7,7,7,7,2,1,2,1,1,1,1,1,1,5,1,1,0,0,1
515,3/15/19 14:45,3/15/19 14:55,Male,4,34,To test human behavior,to test human behavior,2,rarely,selfish.lie,6,4,6,6,6,3,2,2,1,2,2,2,2,1,3,0,0,1,0,1
516,3/15/19 14:32,3/15/19 14:55,Male,5+,22,"In the Coin Flip Game one player is a sender and knows the outcome of the coin flip (heads or tails). They also know how much money will be paid in the game. They send a message to their partner whether it is heads or tails and they can earn money depending on if they choose heads or tails. If the other partner chooses the senders message and it is correct, they will split the money, but if they are wrong about the choice, that the sender sent inaccurate information, then only the sender receives money. The purpose of the game is if you can trust your partner sending correct information, or if they are lying and acting selfish for money.","The rely and verify game is similar to the coin flip game, but the receiver can verify, which means they always get money even if the sender sends correct or incorrect information. If the sender sends correct information and is the partner relies, the partner splits the money. If they verify, they choose to subtract a portion of their earnings and always get a fixed amount. If the information is correct, they split the money anyway but less. If information is incorrect, the person relying or verifying always gets money, but the person sending the information does not. The purpose is also similar to the coin flip game, and that you have to trust your partner, but can act accordingly depending on what side you are on.",3,sometimes,selfish.lie,4,4,5,5,5,3,3,3,3,4,4,3,3,3,3,0,1,0,0,1
517,3/15/19 14:26,3/15/19 14:56,Male,2,31,not certain,not certain,3,sometimes,selfish.lie,4,2,3,5,5,5,2,4,2,4,4,3,3,4,4,0,1,0,0,1
518,3/15/19 14:43,3/15/19 14:59,Male,2,50,to see if the other party would be honest and accurate in which way the coin landed. ,to test the honesty of the Red Player and if the Blue player would cover themselves by verifying rather than taking a chance that red player would be honest and report accurately,6,sometimes,prosocial.truth,5,6,5,5,5,4,4,4,4,4,4,4,1,1,4,0,1,0,0,0
519,3/15/19 14:52,3/15/19 15:02,Female,0,40,unsure,unsure,5,rarely,prosocial.truth,2,2,2,2,2,6,6,6,6,6,6,6,6,5,4,1,0,1,0,0
520,3/15/19 14:52,3/15/19 15:06,Prefer not to answer,0,29,To see what people are willing to do for money.,To see how much people are willing to trust strangers.,4,never,prosocial.truth,1,1,1,1,1,7,7,6,7,7,7,7,7,4,3,0,0,0,1,0
521,3/15/19 14:58,3/15/19 15:11,Male,1,43,It was a game about trust,It is a game about trust as well.  Do you think someone is looking out for just there interest or yours too.,6,sometimes,prosocial.truth,1,1,1,1,1,5,2,2,4,6,6,6,6,6,3,1,1,0,0,0
522,3/15/19 15:06,3/15/19 15:15,Female,0,30,To see if someone can trust another person based off gut instinct.,To see if I can trust my partner by knowing their answers to questions.,4,never,prosocial.truth,1,1,1,1,1,7,7,7,7,7,7,7,7,6,4,1,0,0,1,0
523,3/15/19 15:10,3/15/19 15:22,Female,2,33,"To waste my time learning rules to a game that I can't benefit from. Also, trying to show what kind of a person the other user is.",To both waste my time learning rules that do not matter. And to see if I trust the things that you tell me about others or not. Except... I'm not even guaranteed the bonus.,5,rarely,prosocial.truth,1,1,1,1,1,6,6,5,4,4,4,4,4,4,1,1,0,1,0,0
524,3/15/19 15:17,3/15/19 15:25,Male,1,36,No idea. Maybe to see if people trust their partners based on previous partner history.,To see if you trust your partner and if they were going to be honest.,5,rarely,prosocial.truth,1,1,1,1,1,6,6,6,6,6,6,6,6,3,4,1,0,1,0,0
525,3/15/19 15:15,3/15/19 15:34,Male,0,42,persuasion ,persuasive ,3,sometimes,selfish.lie,2,2,2,2,2,6,5,2,4,4,4,3,1,7,3,1,1,0,0,1
526,3/15/19 15:25,3/15/19 15:35,Female,2,29,"I'm not really sure of that, but I do feel like my partner wasn't real. ",I'm not really sure.,4,never,prosocial.truth,1,1,1,3,2,7,6,7,5,5,5,5,7,6,5,0,0,0,1,0
527,3/15/19 15:09,3/15/19 15:43,Male,5+,26,TO TEST CHOICES IN A COOPERATIVE GAME,"to test choices in random circumstances
",1,never,selfish.lie,3,2,3,3,3,5,3,5,6,5,5,6,5,4,4,1,0,0,1,1
528,3/15/19 15:58,3/15/19 16:07,Female,1,30,The purpose was to see how trustworthy we thought someone was.,The purpose was to see how trustworthy we thought someone was.,3,sometimes,selfish.lie,2,2,2,2,6,4,2,2,2,2,2,2,1,3,4,0,1,0,0,1
529,3/15/19 16:16,3/15/19 16:40,Male,1,34,"To test our comprehension, reasoning, and trusting capabilities",To see if we would trust our partner to tell us the truth,6,sometimes,prosocial.truth,2,2,2,2,2,6,6,6,7,6,6,6,5,5,4,1,1,0,0,0
530,3/15/19 15:52,3/15/19 17:09,Male,0,40,The purpose of the coin flip game was to evaluate how trusting people are of a stranger based on that stranger's past actions.,"The Rely-Verify game was to evaluate how willing people are to take someone's feedback as fact, versus validating their feedback even if it is at a cost to the person receiving the feedback.",2,rarely,selfish.lie,5,3,6,5,5,5,6,6,4,6,6,6,6,6,4,0,0,1,0,1
531,3/15/19 13:53,3/15/19 17:25,Female,3,40,To first learn a little about your opponent from a short survey and use the knowledge to determine whether you trust the information that they are giving you.,I guess the answer I gave in the previous page explains Rely or Verify and the Coin Flip game I guess tests whether my opponent trusts what I say is the outcome of the coin flip.,5,rarely,prosocial.truth,3,3,3,3,3,6,4,3,4,5,5,5,6,6,5,1,0,1,0,0
532,3/15/19 16:16,3/16/19 0:12,Male,0,41,I think the coin flip game was trustworthiness vs. greed.,I think rely/verify is about trustworthiness and greed as well,1,never,selfish.lie,7,6,7,7,6,2,2,2,2,1,2,2,5,5,4,0,0,0,1,1
533,3/15/19 13:00,3/16/19 7:07,Female,1,36,"To determine my take on lying, and to see if I trust Participate 599.",To see if it trust the other player,3,sometimes,selfish.lie,4,2,2,3,4,4,3,4,4,2,2,2,4,3,3,0,1,0,0,1
534,3/15/19 12:21,3/15/19 12:31,Male,0,45,"To ascertain respondent's behavior when presented with a real world situation that benefits respondent if they act in a duplicitous, or self-interested manner.",To ascertain second respondent's behavior based on information from previous respondent's behavior.,1,never,selfish.lie,4,2,7,6,6,3,1,1,1,1,1,1,7,7,5,0,0,0,1,1
535,3/15/19 12:22,3/15/19 12:35,Male,1,33,Study how bias (introduced by the other player's survey responses) impacts decision making,Study how bias impacts decision making.,1,never,selfish.lie,1,1,1,1,1,7,6,6,6,6,6,6,5,4,3,1,0,0,1,1
536,3/15/19 12:18,3/15/19 12:31,Female,0,55,to set up the scenario where one would decide to trust or distrust Other Player.,To see if I would be more likely to Rely or Verify knowing that the other player had lied already.,1,never,selfish.lie,5,6,7,5,5,5,4,2,4,2,2,2,4,5,4,0,0,0,1,1
537,3/15/19 12:15,3/15/19 12:30,Male,2,37,Trust experiment on the belief in others,"Apologize, the coin flip game was lying to benefit someone else. Rely or verify was to see my belief in others or will they lie.",2,rarely,selfish.lie,5,5,6,5,5,2,2,2,2,2,2,2,6,6,4,0,0,1,0,1
538,3/15/19 12:24,3/15/19 12:43,Male,0,55,whether to trust the other player or not,"same thing, trust",2,rarely,selfish.lie,4,5,7,6,6,2,1,3,2,3,4,2,6,5,5,0,0,1,0,1
539,3/15/19 12:19,3/15/19 12:33,Male,0,33,to see if someone would rely on another without knowing much about them other than their answers to a survey ;-),to test trust between survey takers,4,never,prosocial.truth,2,2,2,2,2,6,4,5,6,6,6,6,5,5,4,1,0,0,1,0
540,3/15/19 12:22,3/15/19 12:28,Male,1,21,To see if people are trustworthy in a psychology game.,To see whether or not you would believe someone based on past history.,4,never,prosocial.truth,1,1,1,2,1,7,6,5,6,6,7,6,1,6,3,0,0,0,1,0
541,3/15/19 12:26,3/15/19 12:45,Female,0,30,How we trust people we don't know,If we trust that a stranger will tell the truth or try to make more money,4,never,prosocial.truth,1,1,1,1,1,7,7,7,7,6,6,7,6,6,4,1,0,0,1,0
542,3/15/19 12:33,3/15/19 12:45,Male,0,54,i will guess you are seeing* how trusting we are.,"The same, to see how trusting we are.",5,rarely,prosocial.truth,3,3,2,3,3,6,5,6,5,5,5,5,5,5,4,1,0,1,0,0
543,3/15/19 12:38,3/15/19 12:51,Female,0,42,To see how people respond to lying when there is a self-serving purpose involved.,To see if someone trusts someone who they know can lie.,3,sometimes,selfish.lie,3,3,2,3,4,4,4,2,2,2,2,2,2,2,3,0,1,0,0,1
544,3/15/19 12:38,3/15/19 13:22,Female,1,55,Maybe to see to what extent people believe that lying is OK - and then to see how much they trust others not to lie.,Maybe to see how much people trust strangers.,6,sometimes,prosocial.truth,1,1,1,1,1,6,5,5,5,5,5,5,2,2,4,1,1,0,0,0
545,3/15/19 12:47,3/15/19 13:04,Female,0,47,To see if the person would believe the person on the game.,to see if the person will trust them or not.,4,never,prosocial.truth,1,1,1,1,1,7,7,7,7,7,7,7,2,3,4,1,0,0,1,0
546,3/15/19 12:39,3/15/19 13:32,Female,1,31,To see if people can be trusted when it comes to making more money.,To see if people can be trusted based on their choices on making more or less money in a previous game.,6,sometimes,prosocial.truth,1,1,1,7,1,6,6,5,5,7,7,7,5,5,4,1,1,0,0,0
547,3/15/19 12:50,3/15/19 13:06,Female,1,38,To see if someone is trustworthy based on how they answered survey questions,Not sure,5,rarely,prosocial.truth,3,3,3,3,3,6,6,6,5,5,5,5,6,5,4,1,0,1,0,0
548,3/15/19 12:34,3/15/19 12:59,Male,2,26,"To measure trust and understanding related to accurately or inaccurately guessing coin flips. There was a personal financial incentive for one side to respond dishonestly here, so I think that the purpose is to study that decision making process and the factors that contribute to it.","To measure trust of a hypothetical individual. We are told that they have a personal financial incentive to be dishonest, and have to make a determination of whether or not they will be dishonest. This brings together societal perceptions and economic understanding in tandem.",6,sometimes,prosocial.truth,4,5,5,3,4,4,2,5,2,4,3,3,3,4,4,0,1,0,0,0
